,Date,Company,CCI_daily_10,CCI_daily_25,CCI_daily_50,ROCR_CCI_daily_50,ROCR_ROC_daily_10_close,"APO_daily_close_(8, 20)_2","APO_daily_close_(5, 10)_2",MACD_daily_close_26_52_9,MACD_Hist_x,MACD_Signal_x,MACD_daily_close_12_26_9,MACD_Hist_y,MACD_Signal_y,"PPO_daily_close_(8, 20)_2","PPO_daily_close_(5, 10)_2",CCI_daily_5,Open,High,Low,Close,Adj Close,Volume,^SP500-25Adj_Close,PLNTAdj_Close,XPOFAdj_Close,RSI
154,2022-05-24,LTH,10.8198,-14.187,-15.8018,1.1851,0.9312,0.2696,-0.0599,-0.2343,0.033,-0.2673,-0.0564,0.0685,-0.1249,1.9232,-0.42,8.547,13.960000038146973,14.489999771118164,13.539999961853027,14.34000015258789,14.34000015258789,621100,1077.3900146484375,63.459999084472656,15.199999809265137,34.23425513287437
155,2022-05-25,LTH,80.0126,50.6114,39.0734,1.1914,0.9725,0.3047,0.0242,-0.2005,0.0534,-0.2539,0.0071,0.1056,-0.0985,2.1615,0.168,158.4791,14.09000015258789,15.010000228881836,14.029999732971191,14.880000114440918,14.880000114440918,431500,1107.3699951171875,65.36000061035156,16.31999969482422,66.18703950063156
156,2022-05-26,LTH,82.0822,68.0216,48.7427,1.0649,0.958,0.2893,0.0808,-0.1797,0.0594,-0.2391,0.0353,0.107,-0.0717,2.0447,0.5594,93.1412,14.880000114440918,15.220000267028809,14.380000114440918,14.609999656677246,14.609999656677246,464400,1160.27001953125,67.20999908447266,17.100000381469727,65.7142643052792
157,2022-05-27,LTH,114.7176,109.6285,89.1618,1.0766,1.0099,0.3719,0.2318,-0.1348,0.0835,-0.2182,0.1135,0.1482,-0.0347,2.6067,1.5876,99.2643,14.65999984741211,15.390000343322754,14.460000038146973,15.319999694824219,15.319999694824219,345600,1200.5,70.06999969482422,18.459999084472656,85.78945387103818
158,2022-05-31,LTH,54.4302,74.3575,44.3576,0.9793,0.9575,0.3569,0.2105,-0.1187,0.0796,-0.1983,0.1201,0.1238,-0.0037,2.492,1.4397,24.9501,15.09000015258789,15.109999656677246,14.470000267028809,14.649999618530273,14.649999618530273,855200,1209.6800537109375,70.37000274658203,18.8799991607666,60.50419696651563
159,2022-06-01,LTH,47.7912,64.351,33.2819,1.0007,1.0359,0.3421,0.1578,-0.1023,0.0768,-0.1791,0.1279,0.1053,0.0226,2.3793,1.0766,-54.7786,14.569999694824219,14.920000076293945,14.40999984741211,14.699999809265137,14.699999809265137,258500,1199.489990234375,69.9800033569336,18.059999465942383,58.0357040221627
160,2022-06-02,LTH,134.3773,134.7245,119.8534,1.0845,1.0793,0.4348,0.2252,-0.0528,0.101,-0.1539,0.2083,0.1486,0.0597,2.9934,1.5153,122.6415,14.710000038146973,15.65999984741211,14.65999984741211,15.649999618530273,15.649999618530273,429600,1235.7900390625,71.83999633789062,18.690000534057617,64.52828939294864
161,2022-06-03,LTH,101.4404,118.2552,101.9617,1.0635,1.0053,0.4119,0.1755,-0.0297,0.0993,-0.129,0.2227,0.1304,0.0923,2.8195,1.1751,61.8401,15.210000038146973,15.579999923706055,15.020000457763672,15.069999694824219,15.069999694824219,398700,1200.56005859375,71.31999969482422,18.530000686645508,57.770270814505515
162,2022-06-06,LTH,60.9518,93.4025,75.3391,1.0638,1.0385,0.3415,0.0782,-0.017,0.0896,-0.1066,0.2139,0.0972,0.1166,2.3281,0.5231,13.9834,15.470000267028809,15.640000343322754,14.670000076293945,14.850000381469727,14.850000381469727,289600,1212.9000244140625,70.16000366210938,17.1299991607666,40.48584121434049
163,2022-06-07,LTH,-5.8149,62.9607,41.167,1.0551,1.0198,0.2715,0.0406,-0.0027,0.0831,-0.0858,0.2109,0.0754,0.1355,1.8433,0.2711,-61.8873,14.649999618530273,15.010000228881836,14.510000228881836,14.930000305175781,14.930000305175781,260000,1208.4000244140625,72.72000122070312,16.6299991607666,57.446830096757395
164,2022-06-08,LTH,-25.2791,61.7883,42.9447,1.0251,1.0223,0.1819,-0.0364,0.0016,0.07,-0.0683,0.1878,0.0419,0.146,1.2326,-0.2434,-80.2469,14.859999656677246,15.260000228881836,14.539999961853027,14.699999809265137,14.699999809265137,206100,1200.1800537109375,71.9000015258789,16.760000228881836,50.0
165,2022-06-09,LTH,-76.3657,43.1085,24.3324,0.9886,1.0089,0.1035,-0.1053,0.0059,0.0594,-0.0535,0.1684,0.0179,0.1504,0.7002,-0.7066,-91.1901,14.5600004196167,14.930000305175781,14.420000076293945,14.710000038146973,14.710000038146973,225800,1176.699951171875,70.43000030517578,16.530000686645508,8.035728730718958
166,2022-06-10,LTH,-173.0948,-6.4845,-35.0801,0.9617,1.0159,-0.0313,-0.2146,-0.0143,0.0313,-0.0457,0.0986,-0.0415,0.1401,-0.2125,-1.4558,-153.6658,14.380000114440918,14.65999984741211,14.029999732971191,14.050000190734863,14.050000190734863,237900,1127.719970703125,69.0,15.619999885559082,7.50001390775266
167,2022-06-13,LTH,-257.5231,-116.9648,-167.7452,0.8584,0.9454,-0.2621,-0.4025,-0.065,-0.0155,-0.0495,-0.029,-0.1353,0.1063,-1.7977,-2.7893,-152.3034,13.359999656677246,13.529999732971191,12.90999984741211,13.149999618530273,13.149999618530273,398300,1075.199951171875,64.26000213623047,14.770000457763672,4.787239439077496
168,2022-06-14,LTH,-167.3519,-144.0889,-186.4656,0.8771,1.0174,-0.493,-0.5619,-0.1209,-0.0571,-0.0638,-0.1526,-0.2071,0.0545,-3.4212,-3.9845,-95.4029,13.1899995803833,13.199999809265137,12.744999885559082,12.850000381469727,12.850000381469727,271100,1072.550048828125,63.599998474121094,14.010000228881836,0.47620128882249446
169,2022-06-15,LTH,-81.6255,-98.3037,-111.9956,0.9252,1.124,-0.5611,-0.5018,-0.1431,-0.0634,-0.0797,-0.1878,-0.1938,0.006,-3.9163,-3.5983,-24.8204,13.15999984741211,13.720000267028809,13.130000114440918,13.600000381469727,13.600000381469727,568900,1104.969970703125,64.41999816894531,14.449999809265137,29.007643590780518
170,2022-06-16,LTH,-103.7229,-172.7266,-172.8045,0.816,1.0224,-0.6988,-0.5141,-0.1926,-0.0904,-0.1022,-0.2795,-0.2284,-0.0511,-4.9326,-3.7644,-75.9961,13.020000457763672,13.149999618530273,12.699999809265137,12.770000457763672,12.770000457763672,590600,1052.3800048828125,61.470001220703125,13.170000076293945,21.802328240878197
171,2022-06-17,LTH,-29.8351,-84.8817,-80.277,0.9184,1.0087,-0.6508,-0.2873,-0.1973,-0.0761,-0.1213,-0.2628,-0.1694,-0.0934,-4.6098,-2.1103,102.7228,13.329999923706055,13.920000076293945,13.15999984741211,13.84000015258789,13.84000015258789,692700,1065.2099609375,65.05999755859375,12.789999961853027,47.272726371972176
172,2022-06-21,LTH,5.9751,-47.8225,-47.66,0.9239,0.9642,-0.5894,-0.0871,-0.2053,-0.0672,-0.1381,-0.2563,-0.1303,-0.126,-4.1921,-0.6415,98.1686,14.369999885559082,14.369999885559082,13.670000076293945,13.720000267028809,13.720000267028809,417600,1095.27001953125,65.3499984741211,12.84000015258789,59.28340199066393
173,2022-06-22,LTH,-8.2032,-69.2531,-71.8811,0.9109,0.9091,-0.5171,0.0364,-0.2162,-0.0625,-0.1537,-0.2578,-0.1055,-0.1524,-3.6961,0.2692,39.8374,13.520000457763672,13.960000038146973,13.489999771118164,13.600000381469727,13.600000381469727,354300,1093.760009765625,64.94999694824219,11.760000228881836,62.97578128712401
174,2022-06-23,LTH,-1.5821,-70.699,-76.5377,0.9265,0.9272,-0.414,0.0888,-0.2246,-0.0567,-0.1679,-0.2545,-0.0817,-0.1728,-2.9733,0.6568,17.648,13.630000114440918,13.819999694824219,13.414999961853027,13.619999885559082,13.619999885559082,357200,1111.47998046875,67.48999786376953,11.829999923706055,50.462951720654516
175,2022-06-24,LTH,118.425,0.7897,-8.8688,0.9823,1.0014,-0.1971,0.2459,-0.2013,-0.0268,-0.1746,-0.1828,-0.008,-0.1748,-1.4134,1.7985,134.6812,13.680000305175781,14.710000038146973,13.5600004196167,14.449999809265137,14.449999809265137,1069300,1153.0400390625,71.62000274658203,12.479999542236328,88.88889379462348
176,2022-06-27,LTH,82.5536,-26.638,-34.1454,0.9794,0.9711,-0.1059,0.1818,-0.2051,-0.0244,-0.1807,-0.1796,-0.0038,-0.1758,-0.762,1.3262,34.6787,14.289999961853027,14.579999923706055,13.630000114440918,13.760000228881836,13.760000228881836,209600,1140.530029296875,71.02999877929688,12.960000038146973,47.75280959075556
177,2022-06-28,LTH,-8.7051,-72.3081,-77.7913,1.0061,0.9477,-0.1113,0.0375,-0.2271,-0.0371,-0.19,-0.2173,-0.0332,-0.1841,-0.8065,0.2743,-73.7323,13.850000381469727,14.210000038146973,13.220000267028809,13.229999542236328,13.229999542236328,308900,1094.5799560546875,69.58000183105469,12.90999984741211,38.81276669681555
178,2022-06-29,LTH,-122.5581,-114.2893,-122.6298,1.0241,0.93,-0.1253,-0.0834,-0.2486,-0.0469,-0.2017,-0.2499,-0.0527,-0.1972,-0.9139,-0.6139,-123.0127,13.229999542236328,13.229999542236328,12.84000015258789,13.15999984741211,13.15999984741211,185200,1094.6500244140625,68.3499984741211,12.430000305175781,39.71961075816238
179,2022-06-30,LTH,-127.4874,-123.3591,-139.6209,0.9471,0.8982,-0.1928,-0.2117,-0.2773,-0.0605,-0.2168,-0.295,-0.0782,-0.2168,-1.4172,-1.573,-100.3284,12.890000343322754,13.114999771118164,12.52299976348877,12.880000114440918,12.880000114440918,404400,1077.780029296875,68.01000213623047,12.5600004196167,34.5833356512921
180,2022-07-01,LTH,-108.7391,-100.5081,-119.2692,1.0282,0.8824,-0.2106,-0.2659,-0.293,-0.0609,-0.232,-0.307,-0.0722,-0.2348,-1.5563,-1.9856,-53.415,12.800000190734863,13.199999809265137,12.600000381469727,13.130000114440918,13.130000114440918,270800,1098.9599609375,69.29000091552734,12.9399995803833,13.736266039547104
181,2022-07-05,LTH,-38.3441,-65.1334,-81.9004,0.9892,0.937,-0.1528,-0.1407,-0.2858,-0.043,-0.2428,-0.2682,-0.0267,-0.2415,-1.1304,-1.0483,45.9261,12.739999771118164,13.6899995803833,12.529999732971191,13.6899995803833,13.6899995803833,278700,1124.0,71.5199966430664,13.15999984741211,47.928974382270006
